"rownum","ISSUENO","ISSUEDATE","ISSUETIME","VIODESCRIPTION","LOCATIONDESC1","CityState","longitude","latitude","accuracy"
633239,465463655,"11/7/2012","2:44:00","NIGHT PARKING - WRONG SIDE","2119 W KILBOURN AVE","Milwaukee, WI",-87.9396736328072,43.0415292637881,"house"
485600,463606625,"8/27/2012","12:09:00","METER PARKING VIOLATION","3069 N DOWNER AVE","Milwaukee, WI",-87.8780590838961,43.0740232533237,"house"
376132,463129310,"7/1/2012","13:11:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","2842 N SHERMAN BLVD","Milwaukee, WI",-87.9673201428571,43.0705162857143,"house"
444007,463701862,"8/7/2012","8:19:00","UNREGISTERED/ IMPROPERLY REGISTERED VEHICLE","4608 W MEDFORD AVE","Milwaukee, WI",-87.9708804324794,43.0843638784149,"house"
225672,459639176,"4/19/2012","2:26:00","NIGHT PARKING","3412 S NEW YORK AVE","Milwaukee, WI",-87.8782992978923,42.9824094983066,"house"
598131,465454430,"10/20/2012","7:15:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","5415 N 68TH ST","Milwaukee, WI",-87.9964303504754,43.1160623465574,"house"
319010,462410616,"6/2/2012","11:46:00","METER PARKING VIOLATION","1935 E KENILWORTH PL","Milwaukee, WI",-87.8861250734744,43.05906973649,"house"
731556,466687653,"12/24/2012","5:47:00","NIGHT PARKING - WRONG SIDE","3344 N RICHARDS ST","Milwaukee, WI",-87.9074534650414,43.0792454086799,"house"
176290,461054005,"3/24/2012","15:21:00","METER PARKING VIOLATION","1956 N FARWELL AVE","Milwaukee, WI",-87.8890080359233,43.056239277623,"house"
431894,463388984,"7/31/2012","2:16:00","NIGHT PARKING - WRONG SIDE","4143 N 14TH ST","Milwaukee, WI",-87.928352763275,43.0923876955735,"house"
551266,464883204,"9/27/2012","11:22:00","PARKED IN EXCESS OF 1 HOUR PROHIBITED","3400 N MARYLAND AVE","Milwaukee, WI",-87.8826910071196,43.079272076385,"house"
226074,461448374,"4/19/2012","8:27:00","METER PARKING VIOLATION","748 E STATE ST","Milwaukee, WI",-87.9026673657984,43.0439444235124,"house"
309770,462417336,"5/30/2012","5:09:00","NIGHT PARKING","2965 N 26TH ST","Milwaukee, WI",-87.9461927405775,43.0726995836064,"house"
311456,462488902,"5/30/2012","2:39:00","NIGHT PARKING","4045 N 14TH ST","Milwaukee, WI",-87.9284269205861,43.0902714934424,"house"
621954,465699054,"11/1/2012","5:30:00","NIGHT PARKING","2461 S 17TH ST","Milwaukee, WI",-87.9347143859941,42.9999876026773,"house"
241874,461373905,"4/27/2012","10:34:00","METER PARKING VIOLATION","305 E CHICAGO ST","Milwaukee, WI",-87.9069046398835,43.0325751391368,"house"
688437,466372222,"12/5/2012","14:00:00","METER PARKING VIOLATION","317 W MICHIGAN ST","Milwaukee, WI",-87.9148852670695,43.0373075993299,"house"
112496,460438764,"2/23/2012","5:37:00","NIGHT PARKING - WINTER RESTRICTED","3059 S KINNICKINNIC AVE","Milwaukee, WI",-87.884085,42.9891503333333,"house"
595093,465148051,"10/18/2012","5:20:00","NIGHT PARKING - WRONG SIDE","2612 N 36TH ST","Milwaukee, WI",-87.9585228083311,43.0663846918004,"house"
209726,461423712,"4/10/2012","2:41:00","NIGHT PARKING","2741 N WEIL ST","Milwaukee, WI",-87.8992424207923,43.0682269356059,"house"
458156,463973554,"8/14/2012","13:13:00","METER PARKING VIOLATION","812 W MITCHELL ST","Milwaukee, WI",-87.9634341,43.0122781,"residential"
233665,460893495,"4/24/2012","20:34:00","METER PARKING VIOLATION","2254 S ALLIS ST","Milwaukee, WI",-87.9039998823387,43.0035514454375,"house"
611719,465529853,"10/27/2012","5:18:00","NIGHT PARKING - WRONG SIDE","853 N 21ST ST","Milwaukee, WI",-87.9394792027277,43.0409622808584,"house"
595846,465207256,"10/19/2012","5:10:00","NIGHT PARKING","2340 N BREMEN ST","Milwaukee, WI",-87.9003211995606,43.0609719135332,"house"
118458,460371601,"2/25/2012","16:31:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","212 E ST PAUL AVE","Milwaukee, WI",-87.9084732508151,43.0350513626639,"house"
190191,461036376,"3/31/2012","16:15:00","METER PARKING VIOLATION","2215 E NORTH AVE","Milwaukee, WI",-87.8835148569059,43.0600289543078,"house"
575246,465161034,"10/9/2012","5:35:00","NIGHT PARKING","3136 N 34TH ST","Milwaukee, WI",-87.9560104341414,43.0759097344474,"house"
316368,461971580,"6/1/2012","14:48:00","METER PARKING VIOLATION","1925 E KENILWORTH PL","Milwaukee, WI",-87.8872801,43.0598408,"residential"
316579,462265322,"6/1/2012","2:14:00","NIGHT PARKING","6279 N 84TH ST","Milwaukee, WI",-88.0157928157037,43.1319912356162,"house"
601038,465277142,"10/22/2012","18:58:00","METER PARKING VIOLATION","3124 N DOWNER AVE","Milwaukee, WI",-87.8780043,43.0699244,"tertiary"
145540,460806043,"3/9/2012","3:14:00","NIGHT PARKING - WRONG SIDE","3239 N 39TH ST","Milwaukee, WI",-87.9621572510661,43.0777131700452,"house"
578469,465254075,"10/10/2012","2:41:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","317 W MITCHELL ST","Milwaukee, WI",-87.9143114489796,43.012221,"house"
324740,462275995,"6/5/2012","7:18:00","PARKING PROHIBITED BY OFFICIAL SIGN","208 W HAMPTON AVE","Milwaukee, WI",-87.9122864081633,43.1041568979592,"house"
678830,466199381,"11/30/2012","5:41:00","NIGHT PARKING - WRONG SIDE","2630 W 19TH ST","Milwaukee, WI",NA,NA,""
250271,461781176,"5/1/2012","11:21:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","1419 N 13TH ST","Milwaukee, WI",-87.9287513617115,43.0489262227634,"house"
223893,461562220,"4/18/2012","23:35:00","PARKED LESS THAN 15 FEET FROM CROSSWALK","1200 N 19 ST","Milwaukee, WI",NA,NA,""
127243,460627893,"2/29/2012","4:04:00","NIGHT PARKING - WRONG SIDE","1631 E IRVING PL","Milwaukee, WI",-87.8900061394005,43.0564593963431,"house"
31079,459570090,"1/14/2012","6:00:00","NIGHT PARKING","4841 N 40TH ST","Milwaukee, WI",-87.9628289978701,43.1053854382003,"house"
647979,465781632,"11/14/2012","4:58:00","NIGHT PARKING","631 E STATE ST","Milwaukee, WI",-87.9040685108715,43.0436975427525,"house"
661462,466030596,"11/20/2012","16:54:00","PARKING PROHIBITED BY OFFICIAL SIGN","2626 W LINCOLN AVE","Milwaukee, WI",-87.9470932719609,43.0032329018991,"house"
198863,461296253,"4/5/2012","10:29:00","METER PARKING VIOLATION","1234 N BROADWAY","Milwaukee, WI",NA,NA,""
29717,459537912,"1/14/2012","16:31:00","METER PARKING VIOLATION","1812 E KENILWORTH PL","Milwaukee, WI",-87.8875329476711,43.0600252714819,"house"
116998,460396366,"2/24/2012","12:08:00","SNOW PARKING REGULATION 4 + INCHES","1004 E PLEASANT ST","Milwaukee, WI",-87.8994375960422,43.0506102634292,"house"
490860,463953092,"8/29/2012","5:31:00","NIGHT PARKING","4314 N 91ST ST","Milwaukee, WI",-88.0262452066501,43.0954373421391,"house"
195437,461234443,"4/3/2012","4:05:00","NIGHT PARKING - WRONG SIDE","813 N 13 ST","Milwaukee, WI",NA,NA,""
384106,463078781,"7/6/2012","5:29:00","NIGHT PARKING - WRONG SIDE","2578 S HOWELL AVE","Milwaukee, WI",-87.9047493003894,42.9971905622576,"house"
117384,460386754,"2/24/2012","11:23:00","SNOW PARKING REGULATION 4 + INCHES","2210 S 25TH ST","Milwaukee, WI",-87.9450930136291,43.00461527935,"house"
734207,466022900,"12/27/2012","3:00:00","NIGHT PARKING - WRONG SIDE","4163 N 82ND ST","Milwaukee, WI",-88.0151364138397,43.0928010266943,"house"
418659,463423284,"7/24/2012","12:03:00","PARKED IN EXCESS OF 1 HOUR PROHIBITED","3105 E KENWOOD BLVD","Milwaukee, WI",-87.8717108765661,43.0745989676047,"house"
315499,462412602,"6/1/2012","4:28:00","NIGHT PARKING","2400 W LEGION ST","Milwaukee, WI",-87.943921,43.009338,"house"
118320,460147553,"2/25/2012","3:38:00","NIGHT PARKING - WINTER RESTRICTED","5802 N 35TH ST","Milwaukee, WI",-87.9560662709014,43.1230522427954,"house"
40361,459473394,"1/20/2012","9:08:00","METER PARKING VIOLATION","411 E MICHIGAN ST","Milwaukee, WI",-87.9061213281136,43.0374426386102,"house"
462765,463912746,"8/15/2012","4:49:00","NIGHT PARKING","2620 N 48TH ST","Milwaukee, WI",-87.9736150410924,43.0665505071503,"house"
724630,466225863,"12/20/2012","2:22:00","NIGHT PARKING - WRONG SIDE","2758 N 28TH ST","Milwaukee, WI",-87.9485078212798,43.0690615120839,"house"
48663,458572155,"1/25/2012","5:36:00","NIGHT PARKING - WRONG SIDE","5923 W ST PAUL AVE","Milwaukee, WI",-87.9864436122449,43.035302,"house"
431989,463584962,"7/31/2012","11:34:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","3405 N NEWHALL ST","Milwaukee, WI",-87.8902656811407,43.0796713999389,"house"
392966,462918260,"7/11/2012","14:05:00","METER PARKING VIOLATION","206 E KILBOURN AVE","Milwaukee, WI",-87.910171612503,43.0423375856602,"house"
143287,460678680,"3/8/2012","20:04:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","3426 N MARYLAND AVE","Milwaukee, WI",-87.882677020322,43.0800619177847,"house"
511216,464608900,"9/8/2012","2:19:00","NIGHT PARKING","2857 N FARWELL AVE","Milwaukee, WI",-87.8818539743218,43.0702551358433,"house"
454479,463815004,"8/11/2012","5:26:00","NIGHT PARKING - WRONG SIDE","2827 N 48TH ST","Milwaukee, WI",-87.9737752679116,43.0703068157128,"house"
225812,461594490,"4/19/2012","11:25:00","PARKING PROHIBITED BY OFFICIAL SIGN","2205 E LINNWOOD AVE","Milwaukee, WI",-87.882737223792,43.072731,"house"
654460,465610305,"11/16/2012","20:29:00","METER PARKING VIOLATION","1935 N FARWELL AVE","Milwaukee, WI",-87.8896094396339,43.0558978446286,"house"
503039,464389870,"9/5/2012","13:53:00","METER PARKING VIOLATION","165 W MICHIGAN ST","Milwaukee, WI",-87.9121234999183,43.0372825080856,"house"
565252,464998844,"10/3/2012","20:36:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","5024 W WISCONSIN AVE","Milwaukee, WI",-87.9767530838838,43.0388737805471,"house"
656224,465940996,"11/17/2012","2:22:00","NIGHT PARKING - WRONG SIDE","735 S 30TH ST","Milwaukee, WI",-87.9516039359266,43.0235178191418,"house"
484628,464269352,"8/27/2012","4:12:00","NIGHT PARKING - WRONG SIDE","6671 N 55TH ST","Milwaukee, WI",-87.9808151974288,43.1391673821365,"house"
679862,466307074,"12/1/2012","15:25:00","METER PARKING VIOLATION","2254 S ALLIS ST","Milwaukee, WI",-87.9039998823387,43.0035514454375,"house"
607097,465455760,"10/25/2012","4:43:00","NIGHT PARKING - WRONG SIDE","4861 N 70TH ST","Milwaukee, WI",-87.9995174099952,43.1060004009558,"house"
91686,460199235,"2/14/2012","12:42:00","METER PARKING VIOLATION","745N 9TH ST","Milwaukee, WI",NA,NA,""
658874,465939666,"11/19/2012","4:53:00","NIGHT PARKING","2124 N FARWELL AVE","Milwaukee, WI",-87.8873044133161,43.0580210039519,"house"
146719,460623800,"3/9/2012","15:22:00","METER PARKING VIOLATION","3270 N CRAMER ST","Milwaukee, WI",-87.886448610853,43.0770371269674,"house"
419259,463587832,"7/25/2012","5:04:00","NIGHT PARKING - WRONG SIDE","4917 W NORWICH CT","Milwaukee, WI",-87.9761814249973,42.9720548431527,"house"
290552,462071514,"5/18/2012","12:45:00","PARKING PROHIBITED BY OFFICIAL SIGN","254 E HIGHLAND AVE","Milwaukee, WI",-87.9095220599715,43.0447513445668,"house"
693600,466414561,"12/6/2012","5:38:00","NIGHT PARKING","1225 E JUNEAU AVE","Milwaukee, WI",-87.8972299387755,43.0455942857143,"house"
325284,462375992,"6/5/2012","9:31:00","METER PARKING VIOLATION","1422 E BRADY ST","Milwaukee, WI",-87.8933468888889,43.0529737222222,"house"
268352,462039303,"5/9/2012","4:44:00","NIGHT PARKING","3120 S TAYLOR AVE","Milwaukee, WI",-87.9004000830208,42.9878703244544,"house"
86742,460208346,"2/11/2012","5:10:00","NIGHT PARKING - WINTER RESTRICTED","5310 N LOVERS LANE RD","Milwaukee, WI",-88.0555968358688,43.1142279305915,"house"
508312,464243861,"9/7/2012","13:43:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","2425 N OAKLAND AVE","Milwaukee, WI",-87.8881651825745,43.0619479500833,"house"
329554,462566882,"6/7/2012","3:06:00","NIGHT PARKING","2922 N 6TH ST","Milwaukee, WI",-87.918258570409,43.0716554905284,"house"
225100,461640196,"4/18/2012","5:43:00","NIGHT PARKING","3009 N PIERCE ST","Milwaukee, WI",-87.9028478549736,43.0731850928118,"house"
465127,463921695,"8/16/2012","19:47:00","METER PARKING VIOLATION","1710 N ARLINGTON PL","Milwaukee, WI",-87.8948458664899,43.0532363106634,"house"
472004,464110415,"8/21/2012","4:05:00","NIGHT PARKING","2404 N 34TH ST","Milwaukee, WI",-87.9562001958409,43.0626367966192,"house"
292767,462306051,"5/19/2012","17:20:00","PARKING PROHIBITED BY OFFICIAL SIGN","2175 N RIVERBOAT RD","Milwaukee, WI",-87.8955428,43.0583834,"house"
382706,463120361,"7/5/2012","16:22:00","METER PARKING VIOLATION","1012 N 9TH ST","Milwaukee, WI",-87.9229051461643,43.0433224713275,"house"
359486,462941253,"6/22/2012","5:40:00","NIGHT PARKING - WRONG SIDE","4312 N 89TH ST","Milwaukee, WI",-88.023801,43.0954320769231,"house"
222156,461439731,"4/17/2012","3:29:00","NIGHT PARKING - WRONG SIDE","3773 N 58TH BLVD","Milwaukee, WI",-87.9857751428572,43.0857353877551,"house"
318680,462221922,"6/2/2012","17:10:00","METER PARKING VIOLATION","626 S 5TH ST","Milwaukee, WI",-87.9167305665667,43.0249539540701,"house"
433766,463509104,"8/1/2012","12:22:00","PARKING PROHIBITED BY OFFICIAL SIGN","3316 N CRAMER ST","Milwaukee, WI",-87.8864245255295,43.0780373687883,"house"
113251,460426304,"2/23/2012","3:00:00","NIGHT PARKING","3078 S 46 ST","Milwaukee, WI",NA,NA,""
161406,460734853,"3/16/2012","12:02:00","METER PARKING VIOLATION","2950 N OAKLAND AVE","Milwaukee, WI",-87.88755655,43.0721284,"house"
584596,465133605,"10/13/2012","9:36:00","METER PARKING VIOLATION","2337 S KINNICKINNIC AVE","Milwaukee, WI",-87.903737627128,43.0021620860935,"house"
471590,463967464,"8/21/2012","2:32:00","NIGHT PARKING","320 N 36TH ST","Milwaukee, WI",-87.9588725301268,43.0340020591983,"house"
286107,461988483,"5/16/2012","16:17:00","PARKED IN EXCESS OF 1 HOUR PROHIBITED","2965 N FREDERICK AVE","Milwaukee, WI",-87.8843141955775,43.0721516807785,"house"
558234,464641866,"10/1/2012","13:48:00","METER PARKING VIOLATION","2308 N FARWELL AVE","Milwaukee, WI",-87.885208116721,43.0602104904807,"house"
332007,462172686,"6/8/2012","11:03:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","591 E ERIE ST","Milwaukee, WI",-87.9029645217322,43.027368918926,"house"
516944,464499910,"9/11/2012","14:54:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","2836 N MARYLAND AVE","Milwaukee, WI",-87.8828733291317,43.0699634393076,"house"
312516,462389793,"5/30/2012","2:32:00","NIGHT PARKING - WRONG SIDE","5828 W TOWNSEND ST","Milwaukee, WI",-87.9862867147732,43.0809290968308,"house"
448042,463774791,"8/8/2012","13:58:00","METER PARKING VIOLATION","535 N JEFFERSON ST","Milwaukee, WI",-87.9051609167297,43.0368345895999,"house"
309439,462303601,"5/29/2012","17:21:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","835 N CASS ST","Milwaukee, WI",-87.901933339209,43.0419999943476,"house"
236356,461642952,"4/25/2012","17:28:00","METER PARKING VIOLATION","2525 E PARK PL","Milwaukee, WI",-87.878915364441,43.0672588673646,"house"
295991,462227452,"5/22/2012","12:19:00","PARKED IN LOADING ZONE","2071 N SUMMIT AVE","Milwaukee, WI",-87.8853760690255,43.0568278197366,"house"
342285,462765365,"6/13/2012","15:49:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","1407 N ASTOR ST","Milwaukee, WI",-87.8998054996995,43.0483020118198,"house"
232061,461383720,"4/23/2012","21:17:00","PARKED LESS THAN 15 FEET FROM CROSSWALK","5139 W WISCONSIN AVE","Milwaukee, WI",-87.9780738118397,43.038713366824,"house"
308902,462580720,"5/29/2012","5:12:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","1851 N WARREN AVE","Milwaukee, WI",-87.8938081089251,43.0552600277072,"house"
280981,462228712,"5/15/2012","19:12:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","139 E JUNEAU AVE","Milwaukee, WI",-87.9120547890472,43.0456293331668,"house"
249211,461809386,"5/1/2012","20:50:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","1610 N PROSPECT AVE","Milwaukee, WI",-87.8919551516935,43.0507214858021,"house"
618702,465185501,"10/31/2012","4:17:00","NIGHT PARKING - WRONG SIDE","1333 N 25TH ST","Milwaukee, WI",-87.9453478927549,43.0477617292165,"house"
726923,466649971,"12/22/2012","5:58:00","NIGHT PARKING - WRONG SIDE","2234 N 15TH ST","Milwaukee, WI",-87.9313413790303,43.0595715565772,"house"
212307,461202604,"4/12/2012","4:55:00","NIGHT PARKING","4224 W HOWARD AVE","Milwaukee, WI",-87.9676404837226,42.973985,"house"
665954,465900595,"11/24/2012","2:04:00","NIGHT PARKING - WRONG SIDE","2420 N 2ND ST","Milwaukee, WI",-87.9125140225862,43.0625445764579,"house"
545215,464825524,"9/25/2012","10:08:00","METER PARKING VIOLATION","3071 N FARWELL AVE","Milwaukee, WI",-87.8817956283064,43.0740661311178,"house"
55291,459757362,"1/27/2012","19:27:00","PARKED LESS THAN 15 FEET FROM CROSSWALK","1941 N FARWELL AVE","Milwaukee, WI",-87.8895159978143,43.0559947092254,"house"
422521,462784840,"7/26/2012","15:16:00","PARKED IN EXCESS OF 1 HOUR PROHIBITED","2233 N SUMMIT AVE","Milwaukee, WI",-87.883463,43.058842,"house"
22509,459369540,"1/11/2012","4:01:00","NIGHT PARKING","7952 N GRANVILLE RD","Milwaukee, WI",-88.0272212,43.1518495,"residential"
69013,459805721,"2/3/2012","14:35:00","METER PARKING VIOLATION","1541 N FARWELL AVE","Milwaukee, WI",-87.8947052833244,43.0505765165127,"house"
7317,459131385,"1/5/2012","2:19:00","NIGHT PARKING","2436 N 18TH ST","Milwaukee, WI",-87.9349768234144,43.0629804916727,"house"
307116,462492505,"5/26/2012","7:45:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","2951 N 36TH ST","Milwaukee, WI",-87.9586673091094,43.0724779467108,"house"
683616,466281362,"12/4/2012","18:41:00","PARKED LESS THAN 15 FEET FROM CROSSWALK","1901 LINNWOOD BLVD","Milwaukee, WI",NA,NA,""
126697,460422793,"2/29/2012","20:33:00","PARKING PROHIBITED BY OFFICIAL SIGN","809 W RING ST","Milwaukee, WI",-87.9215169562281,43.0775520066683,"house"
16296,459441570,"1/9/2012","5:36:00","NIGHT PARKING","1118 N MILWAUKEE ST","Milwaukee, WI",-87.9070754394915,43.0448725664847,"house"
334154,462746045,"6/9/2012","5:11:00","NIGHT PARKING","1714 N COMMERCE ST","Milwaukee, WI",-87.9088590432043,43.0526292769031,"house"
149221,460583616,"3/12/2012","16:17:00","PARKED IN CROSSWALK","2240 E NORTH AVE","Milwaukee, WI",-87.8831555731191,43.0601922449617,"house"
370546,463005421,"6/28/2012","11:54:00","METER PARKING VIOLATION","735 N 2ND ST","Milwaukee, WI",-87.9131603685338,43.0392631782406,"house"
632454,465768155,"11/6/2012","19:42:00","METER PARKING VIOLATION","1710 N ARLINGTON PL","Milwaukee, WI",-87.8948458664899,43.0532363106634,"house"
553268,464637703,"9/27/2012","2:24:00","NIGHT PARKING - WRONG SIDE","3109 W SCOTT ST","Milwaukee, WI",-87.9528278793212,43.01897,"house"
272516,461826083,"5/10/2012","22:07:00","PARKED LESS THAN 15 FEET FROM CROSSWALK","2304 E BELLEVIEW PL","Milwaukee, WI",-87.881585757517,43.0661675293184,"house"
429369,463738866,"7/30/2012","2:45:00","NIGHT PARKING - WRONG SIDE","924 S 2ND ST","Milwaukee, WI",-87.9125253505379,43.0218435085039,"house"
509308,463797401,"9/7/2012","3:54:00","NIGHT PARKING","2230 S 6TH ST","Milwaukee, WI",-87.9186442105263,43.0039324736842,"house"
280426,461548286,"5/15/2012","3:57:00","NIGHT PARKING","4160 N 50TH ST","Milwaukee, WI",-87.9756977820748,43.092764550729,"house"
323173,462353010,"6/5/2012","2:39:00","NIGHT PARKING","1669 N JACKSON ST","Milwaukee, WI",-87.9047706889348,43.0521297038043,"house"
82251,459980032,"2/9/2012","17:40:00","METER PARKING VIOLATION","2315 E NORTH AVE","Milwaukee, WI",-87.8818207140481,43.0600259609134,"house"
21495,459526174,"1/10/2012","13:59:00","PARKING PROHIBITED BY OFFICIAL SIGN","1832 E WINDSOR","Milwaukee, WI",NA,NA,""
696281,466417560,"12/7/2012","4:03:00","NIGHT PARKING","2668 N 25TH ST","Milwaukee, WI",-87.9448171270119,43.0674765878898,"house"
579071,465004853,"10/10/2012","5:25:00","NIGHT PARKING","2463 S HOWELL AVE","Milwaukee, WI",-87.9049205570123,42.9998357863403,"house"
15259,459471482,"1/7/2012","17:07:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","1962 N PROSPECT AVE","Milwaukee, WI",-87.887774,43.0556895,"former_restaurant"
485943,463793271,"8/27/2012","10:29:00","PARKED IN EXCESS OF 1 HOUR PROHIBITED","1126 N 10TH ST","Milwaukee, WI",-87.9242560807731,43.04479532682,"house"
376987,463113630,"7/2/2012","2:40:00","NIGHT PARKING","1618 N 52ND ST","Milwaukee, WI",-87.978688861264,43.0519053268122,"house"
560014,465001272,"10/2/2012","11:08:00","PARKED IN EXCESS OF 1 HOUR PROHIBITED","807 W JUNEAU AVE","Milwaukee, WI",-87.92182020261,43.0456555821662,"house"
243375,461643700,"4/27/2012","12:51:00","METER PARKING VIOLATION","272 E HIGHLAND AV","Milwaukee, WI",-87.9091624253392,43.0447725771356,"house"
603782,465395044,"10/24/2012","11:33:00","METER PARKING VIOLATION","720 E STATE ST","Milwaukee, WI",-87.9029296575923,43.0439290970331,"house"
608329,465547246,"10/25/2012","5:10:00","NIGHT PARKING - WRONG SIDE","5473 N 52ND ST","Milwaukee, WI",-87.9776150888442,43.1169745200754,"house"
492343,464340306,"8/30/2012","23:23:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","1626 N PROSPECT AVE","Milwaukee, WI",-87.89166045,43.05101985,"house"
248147,461597253,"5/1/2012","13:28:00","METER PARKING VIOLATION","420 W ST PAUL AV","Milwaukee, WI",-87.9164207346939,43.0347424489796,"house"
590513,465145030,"10/17/2012","13:00:00","METER PARKING VIOLATION","1860 E KENILWORTH PL","Milwaukee, WI",-87.8868764355591,43.0596749242487,"house"
731012,466763205,"12/24/2012","10:49:00","METER PARKING VIOLATION","645 N PLANKINTON AVE","Milwaukee, WI",-87.9113326338134,43.0379754898972,"house"
526795,464677231,"9/15/2012","17:57:00","METER PARKING VIOLATION","2221 N PROSPECT AVE","Milwaukee, WI",-87.8848765523638,43.0591469752686,"house"
324758,462720123,"6/5/2012","5:17:00","NIGHT PARKING","1814 E KENILWORTH PL","Milwaukee, WI",-87.8875056035151,43.0600106539957,"house"
66657,459884434,"2/2/2012","4:38:00","NIGHT PARKING","6141 W CALUMET RD","Milwaukee, WI",-87.9864071856958,43.156829046424,"house"
341527,462638562,"6/13/2012","5:48:00","NIGHT PARKING","3214 N 16TH ST","Milwaukee, WI",-87.9309895637741,43.0771893669738,"house"
113254,460324056,"2/23/2012","3:14:00","NIGHT PARKING","2653 N 49TH ST","Milwaukee, WI",-87.9750662924234,43.0670789112345,"house"
366187,463023621,"6/26/2012","4:00:00","NIGHT PARKING - WRONG SIDE","2802 N 47TH ST","Milwaukee, WI",-87.9722765993941,43.0699054490744,"house"
231440,461468534,"4/21/2012","4:06:00","NIGHT PARKING","4312 N 75TH ST","Milwaukee, WI",-88.00552,43.0957195107119,"house"
121538,459648641,"2/28/2012","10:39:00","PARKED IN SCHOOL ZONE","1547 N 14TH ST","Milwaukee, WI",-87.9301329601436,43.0505852402168,"house"
338304,462436520,"6/12/2012","15:01:00","PARKING PROHIBITED BY OFFICIAL SIGN","5021 W CHAMBERS ST","Milwaukee, WI",-87.9764532244898,43.073378,"house"
434394,463273381,"8/1/2012","10:05:00","METER PARKING VIOLATION","765 N JACKSON ST","Milwaukee, WI",-87.9042962573521,43.0405253845415,"house"
732427,466612344,"12/26/2012","11:30:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","5019 W NORTH AVE","Milwaukee, WI",-87.9764919569979,43.0605702880451,"house"
304168,462325345,"5/25/2012","3:22:00","NIGHT PARKING - WRONG SIDE","1913 E RUSK AVE","Milwaukee, WI",-87.8858404938192,42.9898955076305,"house"
517402,464457700,"9/11/2012","13:28:00","METER PARKING VIOLATION","817 W HISTORIC MITCHELL ST","Milwaukee, WI",-87.9216326735228,43.0122129271859,"house"
118324,460512043,"2/25/2012","3:44:00","NIGHT PARKING - WINTER RESTRICTED","1040 N WATER ST","Milwaukee, WI",-87.9107471451872,43.0438898255509,"house"
574276,465154395,"10/9/2012","7:36:00","IMPROPERLY DISPLAYED VEHICLE REGISTRATION","2046 S 16TH ST","Milwaukee, WI",-87.9330888497511,43.0075084276502,"house"
53662,459741914,"1/27/2012","2:46:00","NIGHT PARKING - WRONG SIDE","3017 S 8 ST","Milwaukee, WI",NA,NA,""
436685,463166690,"8/2/2012","14:40:00","METER PARKING VIOLATION","314 W HIGHLAND AVE","Milwaukee, WI",-87.9147907162394,43.0443821894991,"house"
155687,460824162,"3/14/2012","4:38:00","NIGHT PARKING - WRONG SIDE","4808 W WOODLAWN CT","Milwaukee, WI",-87.9737923306485,43.0378818414908,"house"
313338,462374581,"5/31/2012","3:07:00","NIGHT PARKING","2706 W WRIGHT ST","Milwaukee, WI",-87.9476750173523,43.0643243168616,"house"
155558,460143364,"3/14/2012","5:54:00","NIGHT PARKING - WRONG SIDE","1718 N 38TH ST","Milwaukee, WI",-87.9614670430446,43.052614509826,"house"
257883,461851434,"5/4/2012","21:18:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","1570 N PROSPECT AVE","Milwaukee, WI",-87.8924003653984,43.0501520559626,"house"
287639,462226192,"5/17/2012","13:46:00","METER PARKING VIOLATION","615 S 5TH ST","Milwaukee, WI",-87.9169533087366,43.0250595678228,"house"
491852,464340166,"8/30/2012","20:41:00","PARKED WITHIN 4 FEET OF DRIVE OR ALLEY","415 N 92ND ST","Milwaukee, WI",-88.0275012161259,43.0351557164747,"house"
627664,465704282,"11/3/2012","4:55:00","NIGHT PARKING","2222 S 30TH ST","Milwaukee, WI",-87.9516337671684,43.0044280841941,"house"
422439,463515253,"7/26/2012","14:31:00","METER PARKING VIOLATION","831 N OLD WORLD THIRD ST","Milwaukee, WI",NA,NA,""
200527,461294923,"4/5/2012","14:02:00","METER PARKING VIOLATION","158 W MICHIGAN ST","Milwaukee, WI",-87.9119596098615,43.0374451990016,"house"
111315,460399144,"2/22/2012","15:01:00","PARKED IN EXCESS OF 2 HOURS PROHIBITED","725 N 13TH ST","Milwaukee, WI",-87.9288550673953,43.0390614109281,"house"
