rownum,ISSUENO,ISSUEDATE,ISSUETIME,VIODESCRIPTION,LOCATIONDESC1,CityState,geo_longitude,geo_latitude,geo_accuracy
428137,463648441,7/30/2012,2:42:00,NIGHT PARKING,3041 N 24TH PL,"Milwaukee, WI",-87.9436906189034,43.0741141110974,house
254691,662602216,5/3/2012,21:05:00,TOW-AWAY ZONE (BLOCKING DRIVEWAY),2206 W. MORGAN R/O,"Milwaukee, WI",,,
235107,461397742,4/24/2012,8:46:00,METER PARKING VIOLATION,704 N JEFFERSON ST,"Milwaukee, WI",-87.9051796237996,43.03902092115,house
400538,463524165,7/14/2012,3:24:00,NIGHT PARKING,2808 N MARYLAND AVE,"Milwaukee, WI",-87.882879807052,43.0695508709564,house
545258,464635743,9/25/2012,12:58:00,METER PARKING VIOLATION,304 E ST PAUL AVE,"Milwaukee, WI",-87.9072039416837,43.0351315752736,house
532866,464583980,9/19/2012,,PARKED LESS THAN 15 FEET FROM CROSSWALK,732 E LYON ST,"Milwaukee, WI",-87.9029842483128,43.0494315607458,house
50766,459736465,1/26/2012,19:26:00,PARKED IN EXCESS OF 1/2 HOUR PROHIBITED,3367 N HACKETT AVE,"Milwaukee, WI",-87.8767689932952,43.0788122595703,house
425476,463400884,7/27/2012,13:41:00,METER PARKING VIOLATION,815 N WATER ST,"Milwaukee, WI",-87.9099911296156,43.0411965909729,house
63489,459762752,2/1/2012,5:12:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,905 S 18 ST,"Milwaukee, WI",,,
360475,462789773,6/23/2012,15:47:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,2328 N TERRACE AVE,"Milwaukee, WI",-87.878588,43.060083,house
178742,460887921,3/26/2012,4:22:00,NIGHT PARKING,930 W WINDLAKE AVE,"Milwaukee, WI",-87.923285062874,43.0090366903657,house
448414,463811692,8/8/2012,13:23:00,METER PARKING VIOLATION,1025 N 9TH ST,"Milwaukee, WI",-87.9231261606311,43.043452935121,house
96530,460356326,2/16/2012,3:53:00,NIGHT PARKING - WINTER RESTRICTED,520 E KILBOURN AVE,"Milwaukee, WI",-87.9053138359573,43.0426535102527,house
727937,466798640,12/22/2012,4:00:00,NIGHT PARKING - WINTER RESTRICTED,1420 N WATER ST,"Milwaukee, WI",-87.9102877317966,43.0482051553561,house
593552,465203723,10/18/2012,4:23:00,NIGHT PARKING,2863 N 57TH ST,"Milwaukee, WI",-87.9843231483521,43.0709747664558,house
553472,464689175,9/28/2012,11:41:00,PARKING PROHIBITED BY OFFICIAL SIGN,2348 S 27 ST,"Milwaukee, WI",,,
86693,460029614,2/11/2012,2:29:00,NIGHT PARKING,2024 W JUNEAU AVE,"Milwaukee, WI",-87.938199163302,43.0459261905038,house
700513,466509175,12/10/2012,5:30:00,NIGHT PARKING - WINTER RESTRICTED,1655 S 11TH ST,"Milwaukee, WI",-87.9256014829183,43.0131362429448,house
462963,463962133,8/15/2012,3:55:00,NIGHT PARKING,1217 W SCOTT ST,"Milwaukee, WI",-87.9270962847641,43.0190143696623,house
698470,466389184,12/8/2012,4:24:00,NIGHT PARKING - WINTER RESTRICTED,2230 W LINCOLN AVE,"Milwaukee, WI",-87.9418141683185,43.003151098815,house
731937,466780156,12/24/2012,12:29:00,METER PARKING VIOLATION,255 E CHICAGO ST,"Milwaukee, WI",-87.908125295834,43.0325022015222,house
149277,460765200,3/12/2012,5:57:00,NIGHT PARKING - WRONG SIDE,3430 W CHERRY ST,"Milwaukee, WI",-87.9568802221961,43.0501953490936,house
151398,460762330,3/13/2012,16:38:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,734 N 4TH ST,"Milwaukee, WI",-87.9158900244454,43.0393097994257,house
452006,463233945,8/10/2012,12:10:00,PARKED IN CROSSWALK,4700 W CENTER ST,"Milwaukee, WI",-87.972581,43.068018,house
249033,461624380,5/1/2012,2:36:00,NIGHT PARKING - WRONG SIDE,409 W SAVELAND AVE,"Milwaukee, WI",-87.9149227457627,42.976428,house
92826,460210656,2/14/2012,16:41:00,METER PARKING VIOLATION,239 N BROADWAY,"Milwaukee, WI",,,
618237,465620654,10/31/2012,15:41:00,PARKED IN EXCESS OF 1 HOUR PROHIBITED,3061 N HACKETT AVE,"Milwaukee, WI",-87.8768887407749,43.073891909227,house
643077,465742664,11/11/2012,1:45:00,PARKED WITHIN 4 FEET OF DRIVE OR ALLEY,2011 W MICHIGAN ST,"Milwaukee, WI",-87.9381923536746,43.037403,house
200532,461296533,4/5/2012,14:04:00,PARKED IN EXCESS OF 3 HOURS PROHIBITED,1540 N JACKSON ST,"Milwaukee, WI",-87.9045896974748,43.0498748375499,house
205241,461345485,4/7/2012,4:31:00,NIGHT PARKING - WRONG SIDE,4467 N 55TH ST,"Milwaukee, WI",-87.9819234360602,43.0984971242772,house
506408,464054161,9/6/2012,3:47:00,NIGHT PARKING,5227 N 48TH ST,"Milwaukee, WI",-87.9727158967006,43.1125276186547,house
64015,459920300,2/1/2012,14:30:00,METER PARKING VIOLATION,312 W HIGHLAND AVE,"Milwaukee, WI",-87.9147664713496,43.044382057158,house
291765,462165406,5/19/2012,5:35:00,NIGHT PARKING,1140 N CALLAHAN PL,"Milwaukee, WI",-87.9321793281458,43.044942753846,house
633496,465511362,11/7/2012,3:01:00,NIGHT PARKING - WRONG SIDE,2941 S 11TH ST,"Milwaukee, WI",-87.9264055410591,42.9911788442659,house
350837,462481961,6/19/2012,15:30:00,PARKED IN EXCESS OF 3 HOURS PROHIBITED,2328 E BACK BAY,"Milwaukee, WI",,,
632712,465569893,11/6/2012,16:41:00,METER PARKING VIOLATION,809 E MASON ST,"Milwaukee, WI",-87.9013868014196,43.0402105801593,house
609001,465328150,10/25/2012,22:53:00,PARKED IN CROSSWALK,1138 E HAMILTON ST,"Milwaukee, WI",-87.8970069473503,43.0544934672517,house
605625,465345484,10/24/2012,5:18:00,NIGHT PARKING,2973 N 29TH ST,"Milwaukee, WI",-87.9499155992343,43.0728435769712,house
312371,462351153,5/30/2012,4:02:00,NIGHT PARKING,2835 W MICHIGAN ST,"Milwaukee, WI",-87.9496868752541,43.0374249592909,house
488972,464259110,8/28/2012,20:20:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,420 N 92ND ST,"Milwaukee, WI",-88.0272775269182,43.0352015887097,house
216062,461260332,4/13/2012,3:55:00,NIGHT PARKING,2543 N FARWELL AVE,"Milwaukee, WI",-87.881919,43.065034,house
140256,460620020,3/7/2012,12:31:00,METER PARKING VIOLATION,219 W KILBOURN AVE,"Milwaukee, WI",-87.9138337617902,43.0413733884682,house
633580,465744775,11/7/2012,22:24:00,UNREGISTERED/ IMPROPERLY REGISTERED VEHICLE,229 W WISCONSIN AVE,"Milwaukee, WI",-87.9135568521454,43.0386586885939,house
4975,459254482,1/4/2012,3:01:00,NIGHT PARKING,1013 E WATERFORD AVE,"Milwaukee, WI",-87.8962217398175,42.96981960614,house
198828,461294621,4/5/2012,12:04:00,METER PARKING VIOLATION,734 N 2ND ST,"Milwaukee, WI",-87.9129363619818,43.0392615250902,house
721376,466665566,12/19/2012,13:24:00,METER PARKING VIOLATION,1309 W VLIET ST,"Milwaukee, WI",-87.9289010194125,43.048458776959,house
440575,463670476,8/4/2012,14:13:00,METER PARKING VIOLATION,717 N 12TH ST,"Milwaukee, WI",-87.9273176794265,43.0389942985948,house
55325,662418120,1/27/2012,11:07:00,PARKED POSTED PRIVATE PROPERTY,5475 N 67TH ST,"Milwaukee, WI",-87.9946177841904,43.1175750226281,house
67609,459729583,2/2/2012,12:01:00,PARKED LESS THAN 15 FEET FROM CROSSWALK,2534 E WEBSTER PL,"Milwaukee, WI",-87.8788655547998,43.0649810607239,house
62836,459775120,2/1/2012,10:46:00,PARKING PROHIBITED BY OFFICIAL SIGN,2022 N NEWHALL ST,"Milwaukee, WI",-87.8904388092194,43.0582544320614,house
290428,462190385,5/18/2012,2:46:00,NIGHT PARKING,3243 N 28TH ST,"Milwaukee, WI",-87.9486073077414,43.0779531265142,house
605419,465345694,10/24/2012,7:45:00,PARKED IN SCHOOL ZONE,2767 N FRATNEY ST,"Milwaukee, WI",-87.9016679912983,43.0686624454011,house
397439,463237541,7/12/2012,4:48:00,NIGHT PARKING,2739 N 61ST ST,"Milwaukee, WI",-87.9887745060056,43.06928048919,house
721316,466702563,12/19/2012,14:00:00,PARKED LESS THAN 15 FEET FROM CROSSWALK,104 W GARFIELD AVE,"Milwaukee, WI",-87.9113973068458,43.059164,house
169014,460986245,3/21/2012,4:33:00,NIGHT PARKING,3834 N 36TH ST,"Milwaukee, WI",-87.9582966851021,43.0866213478363,house
638502,465657474,11/8/2012,22:04:00,PARKED LESS THAN 15 FEET FROM CROSSWALK,901 E LYON ST,"Milwaukee, WI",-87.90077,43.049253,house
476933,464127926,8/23/2012,20:34:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,1131 N 4TH ST,"Milwaukee, WI",-87.9160835687112,43.0447868079094,house
418140,463447526,7/24/2012,11:23:00,METER PARKING VIOLATION,2624 N DOWNER AVE,"Milwaukee, WI",-87.877964105922,43.0664443269117,house
265526,461947275,5/8/2012,18:27:00,PARKING PROHIBITED BY OFFICIAL SIGN,303 W MICHIGAN ST,"Milwaukee, WI",-87.9147214085364,43.0373061828792,house
333432,462381850,6/8/2012,3:25:00,NIGHT PARKING,4881 N 50TH ST,"Milwaukee, WI",-87.9752534747475,43.106776979798,house
395819,463150855,7/12/2012,14:00:00,METER PARKING VIOLATION,716 N 9TH ST,"Milwaukee, WI",-87.9229972733107,43.0391280890701,house
222482,461415496,4/17/2012,4:53:00,NIGHT PARKING - WRONG SIDE,437 N 31TH ST,"Milwaukee, WI",,,
77567,459905132,2/7/2012,4:15:00,NIGHT PARKING,9401 W CALUMET RD,"Milwaukee, WI",-87.976487,43.155909,residential
180244,459671520,3/27/2012,4:16:00,NIGHT PARKING,2322 N WEIL ST,"Milwaukee, WI",-87.8991086401055,43.060680080461,house
159976,460747206,3/16/2012,5:51:00,NIGHT PARKING - WRONG SIDE,2742 N AVONDALE BLVD,"Milwaukee, WI",-87.9933665131303,43.0687268961659,house
569631,464855661,10/5/2012,13:01:00,PARKING PROHIBITED BY OFFICIAL SIGN,780 N BROADWAY,"Milwaukee, WI",,,
127816,460542390,3/1/2012,4:25:00,NIGHT PARKING,3113 W LISBON AVE,"Milwaukee, WI",-87.953443392785,43.0540970685089,house
201497,461129071,4/6/2012,4:04:00,NIGHT PARKING - WRONG SIDE,2768 N 56TH ST,"Milwaukee, WI",-87.983187956977,43.0692231632286,house
154051,460754803,3/14/2012,14:13:00,METER PARKING VIOLATION,1200 N MARKET ST,"Milwaukee, WI",-87.909765,43.045868,house
100035,460357671,2/17/2012,3:56:00,NIGHT PARKING - WINTER RESTRICTED,831 N WATER ST,"Milwaukee, WI",-87.9101035308295,43.0413524811983,house
612824,465540670,10/27/2012,4:27:00,NIGHT PARKING,2608 W GRANT ST,"Milwaukee, WI",-87.9468299237179,43.0049997413203,house
662429,466105010,11/21/2012,15:17:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,3001 W DAKOTA ST,"Milwaukee, WI",-87.9519120706072,42.9921403557328,house
604301,464868714,10/24/2012,13:09:00,METER PARKING VIOLATION,1230 E BRADY ST,"Milwaukee, WI",-87.8958239487146,43.0530294048341,house
499335,464317265,9/4/2012,19:07:00,METER PARKING VIOLATION,1935 N FARWELL AVE,"Milwaukee, WI",-87.8896094396339,43.0558978446286,house
659756,465985063,11/20/2012,14:47:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,2330 N CAMBRIDGE AVE,"Milwaukee, WI",-87.8915123192034,43.0605649577412,house
623123,465538846,11/1/2012,5:44:00,NIGHT PARKING - WRONG SIDE,1846 N 39TH ST,"Milwaukee, WI",-87.9622712478532,43.0541853058544,house
127546,459301776,3/1/2012,18:16:00,METER PARKING VIOLATION,510 W HIGHLAND AVE,"Milwaukee, WI",-87.9176685516741,43.0444048816667,house
226045,461472760,4/19/2012,1:09:00,PARKED LESS THAN 15 FEET FROM CROSSWALK,1840 W ARROW ST,"Milwaukee, WI",-87.9370982248334,43.0155898127981,house
51208,459375781,1/26/2012,4:32:00,NIGHT PARKING,3409 S ILLINOIS AVE,"Milwaukee, WI",-87.8750028653675,42.9824303658121,house
111304,460242974,2/22/2012,13:03:00,METER PARKING VIOLATION,515 N BROADWAY ST,"Milwaukee, WI",-87.9076897132463,43.0365422858354,house
91052,459220941,2/14/2012,15:07:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,1508 E BRADY ST,"Milwaukee, WI",-87.8920559000222,43.0528963438312,house
497261,464452074,9/1/2012,15:17:00,PARKING PROHIBITED BY OFFICIAL SIGN,5309 W CENTER ST,"Milwaukee, WI",-87.9800812795291,43.067905038313,house
26162,459405564,1/12/2012,2:41:00,NIGHT PARKING - WRONG SIDE,918 E WATERFORD AVE,"Milwaukee, WI",-87.8967423333789,42.970015060743,house
584651,465049513,10/13/2012,3:58:00,NIGHT PARKING - WRONG SIDE,2531 N 50TH ST,"Milwaukee, WI",-87.9763533720477,43.0651760844922,house
1264,459059952,1/2/2012,14:22:00,PARKING PROHIBITED BY OFFICIAL SIGN,1812 E LAFAYETTE PL,"Milwaukee, WI",-87.8882952653061,43.0567438979592,house
586397,465270536,10/15/2012,13:51:00,METER PARKING VIOLATION,630 N BROADWAY,"Milwaukee, WI",,,
176512,460725370,3/24/2012,10:01:00,METER PARKING VIOLATION,3618 W NATIONAL AVE,"Milwaukee, WI",-87.9592185602855,43.0215920220829,house
166644,460906051,3/20/2012,14:05:00,METER PARKING VIOLATION,430 N WATER ST,"Milwaukee, WI",-87.908727,43.03567,house
20332,459449830,1/10/2012,14:25:00,METER PARKING VIOLATION,503 N JEFFERSON ST,"Milwaukee, WI",-87.905123340003,43.0365243885965,house
96029,460136390,2/15/2012,11:18:00,METER PARKING VIOLATION,823 N 4TH ST,"Milwaukee, WI",-87.9161543379872,43.0405297435452,house
105683,460298016,2/20/2012,12:42:00,PARKING PROHIBITED BY OFFICIAL SIGN,720 W WELLS ST,"Milwaukee, WI",-87.9206668789023,43.0402883822343,house
109876,460189586,2/22/2012,14:49:00,METER PARKING VIOLATION,711 N BROADWAY,"Milwaukee, WI",,,
127252,460627985,2/29/2012,4:12:00,NIGHT PARKING - WRONG SIDE,1721 E IRVING PL,"Milwaukee, WI",-87.8889935819649,43.0559137086548,house
243988,461798282,4/27/2012,4:46:00,NIGHT PARKING,4010 N 42 ST,"Milwaukee, WI",,,
239278,461696756,4/26/2012,4:49:00,NIGHT PARKING,2855 N 16TH ST,"Milwaukee, WI",-87.9333223977122,43.0705562321521,house
90434,460155371,2/14/2012,4:34:00,NIGHT PARKING - WRONG SIDE,1556 S 15TH PL,"Milwaukee, WI",-87.9318494954061,43.0150209971258,house
572055,464893284,10/6/2012,14:33:00,METER PARKING VIOLATION,1720 N ARLINGTON PL,"Milwaukee, WI",-87.8948419223401,43.0534066262244,house
392985,463024586,7/11/2012,0:23:00,PARKED WITHIN 4 FEET OF DRIVE OR ALLEY,1620 E ROYALL PL,"Milwaukee, WI",-87.8909437698296,43.0538762037444,house
532945,464703971,9/19/2012,21:33:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,215 W KILBOURN AVE,"Milwaukee, WI",-87.9138087002604,43.0413727289542,house
211128,461183111,4/11/2012,17:17:00,PARKED POSTED PRIVATE PROPERTY,4228 W BURLEIGH ST,"Milwaukee, WI",-87.9664121161808,43.0752751163796,house
136791,460530125,3/6/2012,2:59:00,NIGHT PARKING,3907 W CHERRY ST,"Milwaukee, WI",-87.9621973257996,43.0500604795878,house
531057,464630633,9/18/2012,13:27:00,PARKED POSTED PRIVATE PROPERTY,2901 W KINNICKINNIC RIVER PKWY,"Milwaukee, WI",-87.9571336515162,42.9908074320274,house
634030,465463946,11/7/2012,4:52:00,NIGHT PARKING,849 N 17TH ST,"Milwaukee, WI",-87.9342756534763,43.0409155869442,house
349968,462585034,6/18/2012,12:55:00,METER PARKING VIOLATION,2587 N DOWNER AVE,"Milwaukee, WI",-87.8781993961597,43.0656849922786,house
433909,462785315,8/1/2012,2:10:00,NIGHT PARKING,4425 N 69TH ST,"Milwaukee, WI",-87.9983086699435,43.0977847352728,house
244723,461443043,4/28/2012,4:07:00,NIGHT PARKING - WRONG SIDE,2116 N 36TH ST,"Milwaukee, WI",-87.9586368180087,43.0578483274724,house
413895,463545390,7/21/2012,3:03:00,NIGHT PARKING - WRONG SIDE,3609 S 92ND ST,"Milwaukee, WI",-88.0277592076141,42.9788658771307,house
211061,461541614,4/11/2012,4:18:00,NIGHT PARKING,2304 E NORTH AVE,"Milwaukee, WI",-87.8819621027454,43.0601906803525,house
542560,463593480,9/22/2012,5:11:00,NIGHT PARKING - WRONG SIDE,118 E MAPLE ST,"Milwaukee, WI",-87.9107871743049,43.0111379343506,house
339006,462542824,6/12/2012,12:03:00,METER PARKING VIOLATION,760 N JEFFERSON ST,"Milwaukee, WI",-87.9053214985865,43.0403804929465,house
597388,465354514,10/19/2012,9:56:00,METER PARKING VIOLATION,832 E WISCONSIN AVE,"Milwaukee, WI",-87.901069858267,43.0391509777185,house
701462,466505023,12/11/2012,11:05:00,METER PARKING VIOLATION,611 E MASON ST,"Milwaukee, WI",-87.9038720436517,43.0400596591386,house
28378,459560275,1/13/2012,4:22:00,NIGHT PARKING - WRONG SIDE,3353 N 44TH ST,"Milwaukee, WI",-87.96869999984,43.0801858267939,house
432373,463696085,8/1/2012,20:07:00,PARKING PROHIBITED BY OFFICIAL SIGN,728 N PLANKINTON AVE,"Milwaukee, WI",-87.9115374302948,43.0392095001709,house
168054,460805251,3/20/2012,4:53:00,NIGHT PARKING - WRONG SIDE,822 N 25TH ST,"Milwaukee, WI",-87.9448265037743,43.0406447338218,house
94833,459963991,2/15/2012,5:10:00,NIGHT PARKING - WINTER RESTRICTED,735 N 17TH ST,"Milwaukee, WI",-87.934296580079,43.0392550337882,house
292768,462222482,5/19/2012,17:27:00,OBSTRUCTING BUS LOADING ZONE,1329 N JACKSON ST,"Milwaukee, WI",-87.9048628479266,43.0472638697977,house
605660,465409910,10/24/2012,3:50:00,NIGHT PARKING,4439 N 45TH ST,"Milwaukee, WI",-87.9695625083196,43.0981531276392,house
728302,466553345,12/22/2012,12:29:00,METER PARKING VIOLATION,1115 W KILBOURN AVE,"Milwaukee, WI",-87.9261351428571,43.041507,house
273248,461961231,5/10/2012,2:44:00,NIGHT PARKING,4261 N 25TH ST,"Milwaukee, WI",-87.9447272831479,43.0941810767931,house
648904,465872411,11/14/2012,6:35:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,2819 N BUFFUM ST,"Milwaukee, WI",-87.9066324733109,43.0697317481839,house
186613,461056864,3/29/2012,3:39:00,NIGHT PARKING - WRONG SIDE,511 E LLOYD ST,"Milwaukee, WI",-87.905053265081,43.0576819629787,house
315884,462283485,6/1/2012,12:01:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,936 N CASS ST,"Milwaukee, WI",-87.9018478346456,43.0433269047489,house
550648,464837741,9/26/2012,18:01:00,PARKED LESS THAN 15 FEET FROM CROSSWALK,1950 N HUMBOLDT AVE,"Milwaukee, WI",-87.8979183810304,43.0564988536343,house
417751,463347872,7/24/2012,4:18:00,NIGHT PARKING,1111 S 4TH ST,"Milwaukee, WI",-87.9155511020408,43.0199074081633,house
686251,466283543,12/4/2012,13:15:00,PARKING PROHIBITED BY OFFICIAL SIGN,2919 N 37TH ST,"Milwaukee, WI",-87.959862286998,43.0719654395739,house
576086,465085320,10/9/2012,16:41:00,RESIDENTIAL PARKING PROGRAM,3050 N CRAMER ST,"Milwaukee, WI",-87.8865217573402,43.0737535918636,house
215776,461301724,4/13/2012,11:32:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,3118 N CAMBRIDGE AVE,"Milwaukee, WI",-87.8913420522496,43.0749622917271,house
228380,461437572,4/20/2012,8:23:00,PARKED IN LOADING ZONE,748 E STATE ST,"Milwaukee, WI",-87.9026673657984,43.0439444235124,house
96085,460237120,2/16/2012,7:31:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,2165 N HI MOUNT BD,"Milwaukee, WI",-87.9761363,43.0551941,residential
700231,466369363,12/10/2012,14:36:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,3430 S 39TH ST,"Milwaukee, WI",-87.9629839522162,42.9824242800017,house
157238,460737502,3/15/2012,3:03:00,NIGHT PARKING,8030 W CONGRESS ST,"Milwaukee, WI",-88.0126866128185,43.0972256883959,house
303152,462224626,5/24/2012,5:11:00,NIGHT PARKING,1317 W ORCHARD ST,"Milwaukee, WI",-87.9282944898483,43.0159419226677,house
483951,464306673,8/25/2012,5:30:00,NIGHT PARKING - WRONG SIDE,423 E SHIP ST,"Milwaukee, WI",-87.9071154527255,43.0541002024443,house
434263,463651812,8/1/2012,16:06:00,PARKED IN EXCESS OF 2 HOURS PROHIBITED,1629 E ROYALL PL,"Milwaukee, WI",-87.891007726282,43.0537061208081,house
638838,465742491,11/9/2012,13:46:00,METER PARKING VIOLATION,510 N 16TH ST,"Milwaukee, WI",-87.9328051030252,43.036348868112,house
216818,461285775,4/13/2012,5:49:00,NIGHT PARKING - WRONG SIDE,3283 N 36TH ST,"Milwaukee, WI",-87.9585730812047,43.0787028475627,house
535254,463558970,9/19/2012,19:35:00,METER PARKING VIOLATION,1569 N FARWELL AVE,"Milwaukee, WI",-87.8943169879868,43.0509840688043,house
571690,465040892,10/6/2012,4:56:00,NIGHT PARKING,2414 N PALMER ST,"Milwaukee, WI",-87.909519121751,43.062427572506,house
417507,463344280,7/24/2012,3:21:00,NIGHT PARKING,5327 W LEON TR,"Milwaukee, WI",,,
180439,461049396,3/27/2012,0:35:00,PARKED LESS THAN 15 FEET FROM CROSSWALK,1740 S 24 ST,"Milwaukee, WI",,,
206271,461330310,4/9/2012,10:30:00,PARKED IN EXCESS OF 1 HOUR PROHIBITED,3260 S 16 ST,"Milwaukee, WI",,,
244773,461442822,4/28/2012,3:12:00,NIGHT PARKING - WRONG SIDE,2676 N 44TH ST,"Milwaukee, WI",-87.9686679402261,43.0674300795895,house
466222,463947676,8/17/2012,14:37:00,METER PARKING VIOLATION,2408 N FARWELL AVE,"Milwaukee, WI",-87.8828149911248,43.0626561238532,house
222828,461613003,4/18/2012,7:20:00,IMPROPERLY DISPLAYED VEHICLE REGISTRATION,1811 W GALENA ST,"Milwaukee, WI",-87.9355282206779,43.0512671156153,house
116193,460373270,2/24/2012,9:26:00,SNOW PARKING REGULATION 4 + INCHES,3008 N FARWELL AVE,"Milwaukee, WI",-87.8815888687964,43.0730614706181,house
196154,461083571,4/3/2012,3:28:00,NIGHT PARKING,7424 W STARK ST,"Milwaukee, WI",-88.0049123367296,43.1068761031381,house
643317,465670424,11/12/2012,3:41:00,NIGHT PARKING - WRONG SIDE,3424 N 9TH ST,"Milwaukee, WI",-87.9222897971599,43.0805867674444,house
267497,461969734,5/8/2012,9:57:00,PARKED IN EXCESS OF 1 HOUR PROHIBITED,840 W JUNEAU ST,"Milwaukee, WI",,,
582249,465133222,10/12/2012,3:26:00,NIGHT PARKING - WRONG SIDE,2734 W GRANT ST,"Milwaukee, WI",-87.9485377518803,43.0050137551186,house
538699,464685734,9/21/2012,0:43:00,PARKED LESS THAN 15 FEET FROM CROSSWALK,1132 E PLEASANT ST,"Milwaukee, WI",-87.8977017567372,43.0505954273933,house
517034,464460415,9/11/2012,13:09:00,PARKED IN LOADING ZONE,712 N BROADWAY,"Milwaukee, WI",,,
265182,461727980,5/8/2012,11:08:00,METER PARKING VIOLATION,614 W NATIONAL AVE,"Milwaukee, WI",-87.9185623013302,43.0232959718907,house
445564,463813416,8/7/2012,2:50:00,NIGHT PARKING,2668 N HUMBOLDT BLVD,"Milwaukee, WI",-87.8977408724023,43.0668040211072,house
255256,461727162,5/3/2012,1:07:00,PARKED LESS THAN 15 FEET FROM CROSSWALK,2201 E PARK PL,"Milwaukee, WI",-87.882855,43.067281,house
316723,462273910,6/1/2012,10:41:00,PARKED IN EXCESS OF 1 HOUR PROHIBITED,3005 N CRAMER ST,"Milwaukee, WI",-87.8867569323724,43.0730153245635,house
64755,459942184,2/1/2012,4:48:00,NIGHT PARKING,1030 S 17 ST,"Milwaukee, WI",,,
464165,463920380,8/16/2012,2:27:00,NIGHT PARKING - WRONG SIDE,4230 S LOGAN AVE,"Milwaukee, WI",-87.8970154502442,42.9670236500336,house
626671,465693653,11/3/2012,4:17:00,NIGHT PARKING - WRONG SIDE,7773 N 60TH ST,"Milwaukee, WI",-87.9851144037394,43.1592401004427,house
541173,464766352,9/21/2012,3:47:00,NIGHT PARKING - WRONG SIDE,2105 N HI MOUNT BLVD,"Milwaukee, WI",-87.9761363,43.0551941,residential
200528,461312272,4/5/2012,14:02:00,OBSTRUCTING BUS LOADING ZONE,3259 N 8TH ST,"Milwaukee, WI",-87.9213820706086,43.0779264945906,house
15483,459440170,1/7/2012,21:40:00,PARKING PROHIBITED BY OFFICIAL SIGN,4601 S 1ST ST,"Milwaukee, WI",-87.911211646275,42.9607700965166,house
211210,461184592,4/11/2012,9:48:00,METER PARKING VIOLATION,1933 E KENILWORTH PL,"Milwaukee, WI",-87.8861480497412,43.0590820623613,house
19846,459450810,1/10/2012,4:04:00,NIGHT PARKING,2145 S 18 ST,"Milwaukee, WI",,,
733545,466718766,12/27/2012,4:57:00,NIGHT PARKING - WINTER RESTRICTED,3371 N DR. M.L. KING JR. DR,"Milwaukee, WI",,,
594158,465247860,10/18/2012,19:52:00,METER PARKING VIOLATION,2305 E KENWOOD BLVD,"Milwaukee, WI",-87.8814704312151,43.074558537104,house
223230,461190520,4/18/2012,12:13:00,METER PARKING VIOLATION,1117 E BRADY ST,"Milwaukee, WI",-87.8978012639461,43.0528737500538,house
644991,465951474,11/12/2012,7:37:00,UNREGISTERED/ IMPROPERLY REGISTERED VEHICLE,1420 W ORCHARD ST,"Milwaukee, WI",-87.9297066289084,43.0161038707528,house
317319,462485111,6/1/2012,22:22:00,PARKED IN TAXICAB STAND,204 E HIGHLAND AVE,"Milwaukee, WI",-87.9107043375732,43.0446811552767,house
673921,466103540,11/28/2012,5:06:00,NIGHT PARKING,2715 N 78TH ST,"Milwaukee, WI",-88.0100411578947,43.0683765263158,house
570895,465088584,10/6/2012,12:35:00,PARKED POSTED PRIVATE PROPERTY,7601 W HAMPTON AVE,"Milwaukee, WI",-88.006658,43.104915,house
371156,462961424,6/28/2012,13:18:00,METER PARKING VIOLATION,785 N JEFFERSON ST,"Milwaukee, WI",-87.9055953117961,43.0408520131671,house
325634,462447392,6/6/2012,20:54:00,METER PARKING VIOLATION,1710 N ARLINGTON PL,"Milwaukee, WI",-87.8948458664899,43.0532363106634,house
676063,465967320,11/29/2012,11:51:00,PARKED IN EXCESS OF 1 HOUR PROHIBITED,3109 S 29TH ST,"Milwaukee, WI",-87.9508054768067,42.9882778769704,house
38086,459696646,1/19/2012,15:40:00,METER PARKING VIOLATION,3330 N MARYLAND AVE,"Milwaukee, WI",-87.8827092732607,43.078223424141,house
220998,461227211,4/17/2012,4:45:00,NIGHT PARKING,5324 N 48TH ST,"Milwaukee, WI",-87.9724712697624,43.1143324047182,house
234715,461475501,4/24/2012,4:30:00,NIGHT PARKING - WRONG SIDE,1816 W JUNEAU AVE,"Milwaukee, WI",-87.9360360270223,43.0459137595571,house
82586,459897841,2/9/2012,3:47:00,NIGHT PARKING,2226 S 31 ST,"Milwaukee, WI",,,
525926,464726264,9/14/2012,8:10:00,PARKING IN EXCESS OF 24 HOURS,1968 S 8TH ST,"Milwaukee, WI",-87.9212809301695,43.008900368018,house
